Unique Key>>Creâted Date>>Closed Date>>Agency>>Agency Name>>Complaint Type>>Descriptor>>Location Type
26589651>>10/31/13 2:08>>>>NYPD>>New York City Police Department>>Noise - Street/Sidewalk>>Loud Talking>>Street/Sidewalk
26593698>>10/31/13 2:01>>>>NYPD>>New York City Police Department>>Illegal Parking>>Commercial Overnight Parking>>Street/Sidewalk
26594139>>10/31/13 2:00>>10/31/13 2:40>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
26595721>>10/31/13 1:56>>10/31/13 2:21>>NYPD>>New York City Police Department>>Noise - Vehicle>>Car/Truck Horn>>Street/Sidewalk
26590930>>10/31/13 1:53>>>>DOHMH>>Department of Health and Mental Hygiene>>Rodent>>Condition Attracting Rodents>>Vacant Lot
26592370>>10/31/13 1:46>>>>NYPD>>New York City Police Department>>Noise - Commercial>>Banging/Pounding>>Club/Bar/Restaurant
26595682>>10/31/13 1:46>>>>NYPD>>New York City Police Department>>Blocked Driveway>>No Access>>Street/Sidewalk
26595195>>10/31/13 1:44>>10/31/13 1:58>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
26590540>>10/31/13 1:44>>10/31/13 2:28>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Talking>>Club/Bar/Restaurant
26594392>>10/31/13 1:34>>10/31/13 2:23>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
26595176>>10/31/13 1:25>>>>NYPD>>New York City Police Department>>Noise - House of Worship>>Loud Music/Party>>House of Worship
26591982>>10/31/13 1:24>>10/31/13 1:54>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
26594169>>10/31/13 1:20>>10/31/13 2:12>>NYPD>>New York City Police Department>>Illegal Parking>>Double Parked Blocking Vehicle>>Street/Sidewalk
26594391>>10/31/13 1:20>>>>NYPD>>New York City Police Department>>Noise - Vehicle>>Engine Idling>>Street/Sidewalk
26590917>>10/31/13 1:19>>>>DOHMH>>Department of Health and Mental Hygiene>>Rodent>>Rat Sighting>>1-2 Family Mixed Use Building
26591458>>10/31/13 1:14>>10/31/13 1:30>>NYPD>>New York City Police Department>>Noise - House of Worship>>Loud Music/Party>>House of Worship
26594086>>10/31/13 0:54>>10/31/13 2:16>>NYPD>>New York City Police Department>>Noise - Street/Sidewalk>>Loud Music/Party>>Street/Sidewalk
26595117>>10/31/13 0:52>>>>NYPD>>New York City Police Department>>Illegal Parking>>Posted Parking Sign Violation>>Street/Sidewalk
26590389>>10/31/13 0:51>>>>DOT>>Department of Transportation>>Street Light Condition>>Street Light Out>>
26594210>>10/31/13 0:46>>>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
26592932>>10/31/13 0:43>>10/31/13 0:56>>NYPD>>New York City Police Department>>Noise - House of Worship>>Loud Music/Party>>House of Worship
26594152>>10/31/13 0:41>>10/31/13 1:04>>NYPD>>New York City Police Department>>Noise - Commercial>>Banging/Pounding>>Store/Commercial
26589678>>10/31/13 0:39>>>>NYPD>>New York City Police Department>>Noise - Vehicle>>Car/Truck Music>>Street/Sidewalk
26592304>>10/31/13 0:38>>>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
26591892>>10/31/13 0:37>>>>NYPD>>New York City Police Department>>Blocked Driveway>>Partial Access>>Street/Sidewalk
26591573>>10/31/13 0:35>>10/31/13 2:41>>NYPD>>New York City Police Department>>Noise - Street/Sidewalk>>Loud Talking>>Street/Sidewalk
26590509>>10/31/13 0:33>>>>DOT>>Department of Transportation>>Street Light Condition>>Street Light Out>>
26591379>>10/31/13 0:32>>>>DOHMH>>Department of Health and Mental Hygiene>>Harboring Bees/Wasps>>Bees/Wasps - Not a beekeper>>3+ Family Mixed Use Building
26594085>>10/31/13 0:32>>>>NYPD>>New York City Police Department>>Noise - Street/Sidewalk>>Loud Talking>>Street/Sidewalk
26589201>>10/31/13 0:32>>>>DOT>>Department of Transportation>>Street Light Condition>>Street Light Out>>
26591641>>10/31/13 0:31>>10/31/13 2:41>>NYPD>>New York City Police Department>>Blocked Driveway>>No Access>>Street/Sidewalk
26595564>>10/31/13 0:30>>>>NYPD>>New York City Police Department>>Noise - Street/Sidewalk>>Loud Music/Party>>Street/Sidewalk
26591378>>10/31/13 0:30>>>>TLC>>Taxi and Limousine Commission>>Taxi Complaint>>Driver Complaint>>
26593872>>10/31/13 0:29>>10/31/13 0:38>>NYPD>>New York City Police Department>>Noise - House of Worship>>Banging/Pounding>>House of Worship
26591420>>10/31/13 0:28>>10/31/13 2:06>>NYPD>>New York City Police Department>>Homeless Encampment>>N/A>>Residential Building/House
26592976>>10/31/13 0:23>>10/31/13 1:05>>NYPD>>New York City Police Department>>Blocked Driveway>>No Access>>Street/Sidewalk
26590262>>10/31/13 0:23>>>>DOT>>Department of Transportation>>Traffic Signal Condition>>Controller>>
26589606>>10/31/13 0:20>>10/31/13 2:10>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
26592083>>10/31/13 0:20>>>>DOT>>Department of Transportation>>Traffic Signal Condition>>Controller>>
26593840>>10/31/13 0:19>>>>NYPD>>New York City Police Department>>Blocked Driveway>>No Access>>Street/Sidewalk
26589646>>10/31/13 0:18>>10/31/13 1:26>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
26593296>>10/31/13 0:16>>>>DOHMH>>Department of Health and Mental Hygiene>>Food Establishment>>Rodents/Insects/Garbage>>Restaurant/Bar/Deli/Bakery
26590480>>10/31/13 0:15>>10/31/13 3:00>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Store/Commercial
26589626>>10/31/13 0:14>>10/31/13 1:39>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
26592898>>10/31/13 0:12>>10/31/13 1:13>>NYPD>>New York City Police Department>>Noise - Park>>Loud Talking>>Park/Playground
26590446>>10/31/13 0:11>>10/31/13 1:54>>NYPD>>New York City Police Department>>Noise - Street/Sidewalk>>Loud Music/Party>>Street/Sidewalk
26595546>>10/31/13 0:09>>10/31/13 0:53>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
26595944>>10/31/13 0:08>>>>TLC>>Taxi and Limousine Commission>>Taxi Complaint>>Driver Complaint>>
26595084>>10/31/13 0:07>>10/31/13 1:43>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
26595553>>10/31/13 0:05>>10/31/13 2:43>>NYPD>>New York City Police Department>>Noise - Street/Sidewalk>>Loud Talking>>Street/Sidewalk
26594087>>10/31/13 0:04>>10/31/13 1:09>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Store/Commercial
26595572>>10/31/13 0:03>>>>DOT>>Department of Transportation>>Broken Muni Meter>>No Receipt>>Street
26590848>>10/31/13 0:02>>10/31/13 1:02>>NYPD>>New York City Police Department>>Blocked Driveway>>No Access>>Street/Sidewalk
26590413>>10/31/13 0:01>>10/31/13 0:39>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
